prompt,completion
"What was the Maternity Care Desert in Oconee, South Carolina, in 2022?","The Maternity Care Desert in Oconee, South Carolina, in 2022 was Access to Maternity Care."
"What was the Maternal Vulnerability Index (MVI) Score in Oconee, South Carolina, in 2022?","The Maternal Vulnerability Index (MVI) Score in Oconee, South Carolina, in 2022 was High."
"What was the MVI Reproductive Health in Oconee, South Carolina, in 2022?","The MVI Reproductive Health in Oconee, South Carolina, in 2022 was Med."
"What was the MVI Physical Health in Oconee, South Carolina, in 2022?","The MVI Physical Health in Oconee, South Carolina, in 2022 was High."
"What was the MVI Mental Health in Oconee, South Carolina, in 2022?","The MVI Mental Health in Oconee, South Carolina, in 2022 was Med."
"What was the MVI General Health in Oconee, South Carolina, in 2022?","The MVI General Health in Oconee, South Carolina, in 2022 was Med."
"What was the MVI Socioeconomic Determinants in Oconee, South Carolina, in 2022?","The MVI Socioeconomic Determinants in Oconee, South Carolina, in 2022 was High."
"What was the MVI Physical Environment in Oconee, South Carolina, in 2022?","The MVI Physical Environment in Oconee, South Carolina, in 2022 was High."
"What was the population of Oconee, South Carolina, in 2022?","The population of Oconee, South Carolina, in 2022 was 78607."
"What is the area in square kilometers of Oconee, South Carolina?","The area of Oconee, South Carolina, is 1744,50726 square kilometers."
"What is the GNIS name associated with Oconee, South Carolina?","The GNIS name associated with Oconee, South Carolina, is Oconee County."
"What was the Total Deliveries in Colleton, South Carolina, in 2022?","The Total Deliveries in Colleton, South Carolina, in 2022 was 358."
"What was the Percent Total Deliveries in Colleton, South Carolina, in 2022?","The Percent Total Deliveries in Colleton, South Carolina, in 2022 was 0,7."
"What was the Percent Medicaid Deliveries in Colleton, South Carolina, in 2022?","The Percent Medicaid Deliveries in Colleton, South Carolina, in 2022 was 80,2."
"What was the Percent Uninsured Deliveries in Colleton, South Carolina, in 2022?","The Percent Uninsured Deliveries in Colleton, South Carolina, in 2022 was 1,1."
"What was the Percent Rural Deliveries in Colleton, South Carolina, in 2022?","The Percent Rural Deliveries in Colleton, South Carolina, in 2022 was 99,7."
"What was the Percent Birthing Persons of Color in Colleton, South Carolina, in 2022?","The Percent Birthing Persons of Color in Colleton, South Carolina, in 2022 was 44,4."
"What was the Percent Black Non-Hispanic Birthing Persons in Colleton, South Carolina, in 2022?","The Percent Black Non-Hispanic Birthing Persons in Colleton, South Carolina, in 2022 was 37,2."
"What was the Percent Hispanic Birthing Persons in Colleton, South Carolina, in 2022?","The Percent Hispanic Birthing Persons in Colleton, South Carolina, in 2022 was 5,6."
"What was the Percent Other Non-Hispanic Birthing Persons in Colleton, South Carolina, in 2022?","The Percent Other Non-Hispanic Birthing Persons in Colleton, South Carolina, in 2022 was 1,7."
"What was the Percent Premature Deliveries in Colleton, South Carolina, in 2022?","The Percent Premature Deliveries in Colleton, South Carolina, in 2022 was 14,8."
"What was the Percent Low Birthweight Deliveries in Colleton, South Carolina, in 2022?","The Percent Low Birthweight Deliveries in Colleton, South Carolina, in 2022 was 16,5."
"What was the Percent Chronic Physical Health Conditions in Colleton, South Carolina, in 2022?","The Percent Chronic Physical Health Conditions in Colleton, South Carolina, in 2022 was 23,7."
"What was the Percent Chronic Behavioral Health Conditions in Colleton, South Carolina, in 2022?","The Percent Chronic Behavioral Health Conditions in Colleton, South Carolina, in 2022 was 28,2."
"What was the SMM Per 10000 Deliveries in Colleton, South Carolina, in 2022?","The SMM Per 10000 Deliveries in Colleton, South Carolina, in 2022 was 167,6."
"What was the Percent Potentially Avoidable Primary Cesareans in Colleton, South Carolina, in 2022?","The Percent Potentially Avoidable Primary Cesareans in Colleton, South Carolina, in 2022 was 23,9."
"What was the Maternity Care Desert in Colleton, South Carolina, in 2022?","The Maternity Care Desert in Colleton, South Carolina, in 2022 was Maternity Care Desert."
"What was the Maternal Vulnerability Index (MVI) Score in Colleton, South Carolina, in 2022?","The Maternal Vulnerability Index (MVI) Score in Colleton, South Carolina, in 2022 was High."
"What was the MVI Reproductive Health in Colleton, South Carolina, in 2022?","The MVI Reproductive Health in Colleton, South Carolina, in 2022 was Low."
"What was the MVI Physical Health in Colleton, South Carolina, in 2022?","The MVI Physical Health in Colleton, South Carolina, in 2022 was High."
"What was the MVI Mental Health in Colleton, South Carolina, in 2022?","The MVI Mental Health in Colleton, South Carolina, in 2022 was High."
"What was the MVI General Health in Colleton, South Carolina, in 2022?","The MVI General Health in Colleton, South Carolina, in 2022 was Med."
"What was the MVI Socioeconomic Determinants in Colleton, South Carolina, in 2022?","The MVI Socioeconomic Determinants in Colleton, South Carolina, in 2022 was High."
"What was the MVI Physical Environment in Colleton, South Carolina, in 2022?","The MVI Physical Environment in Colleton, South Carolina, in 2022 was Med."
"What was the population of Colleton, South Carolina, in 2022?","The population of Colleton, South Carolina, in 2022 was 38604."
"What is the area in square kilometers of Colleton, South Carolina?","The area of Colleton, South Carolina, is 2935,196917 square kilometers."
"What is the GNIS name associated with Colleton, South Carolina?","The GNIS name associated with Colleton, South Carolina, is Colleton County."
"What was the Total Deliveries in Calhoun, South Carolina, in 2022?","The Total Deliveries in Calhoun, South Carolina, in 2022 was 87."
"What was the Percent Total Deliveries in Calhoun, South Carolina, in 2022?","The Percent Total Deliveries in Calhoun, South Carolina, in 2022 was 0,2."
"What was the Percent Medicaid Deliveries in Calhoun, South Carolina, in 2022?","The Percent Medicaid Deliveries in Calhoun, South Carolina, in 2022 was 74,7."
"What was the Percent Uninsured Deliveries in Calhoun, South Carolina, in 2022?","The Percent Uninsured Deliveries in Calhoun, South Carolina, in 2022 was 0."
"What was the Percent Rural Deliveries in Calhoun, South Carolina, in 2022?","The Percent Rural Deliveries in Calhoun, South Carolina, in 2022 was 98,9."
"What was the Percent Birthing Persons of Color in Calhoun, South Carolina, in 2022?","The Percent Birthing Persons of Color in Calhoun, South Carolina, in 2022 was 54."
"What was the Percent Black Non-Hispanic Birthing Persons in Calhoun, South Carolina, in 2022?","The Percent Black Non-Hispanic Birthing Persons in Calhoun, South Carolina, in 2022 was 48,3."
"What was the Percent Hispanic Birthing Persons in Calhoun, South Carolina, in 2022?","The Percent Hispanic Birthing Persons in Calhoun, South Carolina, in 2022 was 5,7."
"What was the Percent Other Non-Hispanic Birthing Persons in Calhoun, South Carolina, in 2022?","The Percent Other Non-Hispanic Birthing Persons in Calhoun, South Carolina, in 2022 was 0."
"What was the Percent Premature Deliveries in Calhoun, South Carolina, in 2022?","The Percent Premature Deliveries in Calhoun, South Carolina, in 2022 was 14,9."
"What was the Percent Low Birthweight Deliveries in Calhoun, South Carolina, in 2022?","The Percent Low Birthweight Deliveries in Calhoun, South Carolina, in 2022 was 11,5."
"What was the Percent Chronic Physical Health Conditions in Calhoun, South Carolina, in 2022?","The Percent Chronic Physical Health Conditions in Calhoun, South Carolina, in 2022 was 31."
"What was the Percent Chronic Behavioral Health Conditions in Calhoun, South Carolina, in 2022?","The Percent Chronic Behavioral Health Conditions in Calhoun, South Carolina, in 2022 was 17,2."
"What was the SMM Per 10000 Deliveries in Calhoun, South Carolina, in 2022?","The SMM Per 10000 Deliveries in Calhoun, South Carolina, in 2022 was 0."
"What was the Percent Potentially Avoidable Primary Cesareans in Calhoun, South Carolina, in 2022?","The Percent Potentially Avoidable Primary Cesareans in Calhoun, South Carolina, in 2022 was 40,7."
"What was the Maternity Care Desert in Calhoun, South Carolina, in 2022?","The Maternity Care Desert in Calhoun, South Carolina, in 2022 was Access to Maternity Care."
"What was the Maternal Vulnerability Index (MVI) Score in Calhoun, South Carolina, in 2022?","The Maternal Vulnerability Index (MVI) Score in Calhoun, South Carolina, in 2022 was High."
"What was the MVI Reproductive Health in Calhoun, South Carolina, in 2022?","The MVI Reproductive Health in Calhoun, South Carolina, in 2022 was High."
"What was the MVI Physical Health in Calhoun, South Carolina, in 2022?","The MVI Physical Health in Calhoun, South Carolina, in 2022 was High."
"What was the MVI Mental Health in Calhoun, South Carolina, in 2022?","The MVI Mental Health in Calhoun, South Carolina, in 2022 was Med."
"What was the MVI General Health in Calhoun, South Carolina, in 2022?","The MVI General Health in Calhoun, South Carolina, in 2022 was Med."
"What was the MVI Socioeconomic Determinants in Calhoun, South Carolina, in 2022?","The MVI Socioeconomic Determinants in Calhoun, South Carolina, in 2022 was Med."
"What was the MVI Physical Environment in Calhoun, South Carolina, in 2022?","The MVI Physical Environment in Calhoun, South Carolina, in 2022 was High."
"What was the population of Calhoun, South Carolina, in 2022?","The population of Calhoun, South Carolina, in 2022 was 14119."
"What is the area in square kilometers of Calhoun, South Carolina?","The area of Calhoun, South Carolina, is 1016,530123 square kilometers."
"What is the GNIS name associated with Calhoun, South Carolina?","The GNIS name associated with Calhoun, South Carolina, is Calhoun County."
"What was the Total Deliveries in York, South Carolina, in 2022?","The Total Deliveries in York, South Carolina, in 2022 was 1019."
"What was the Percent Total Deliveries in York, South Carolina, in 2022?","The Percent Total Deliveries in York, South Carolina, in 2022 was 2,1."
"What was the Percent Medicaid Deliveries in York, South Carolina, in 2022?","The Percent Medicaid Deliveries in York, South Carolina, in 2022 was 66."
"What was the Percent Uninsured Deliveries in York, South Carolina, in 2022?","The Percent Uninsured Deliveries in York, South Carolina, in 2022 was 0,6."
"What was the Percent Rural Deliveries in York, South Carolina, in 2022?","The Percent Rural Deliveries in York, South Carolina, in 2022 was 22,3."
"What was the Percent Birthing Persons of Color in York, South Carolina, in 2022?","The Percent Birthing Persons of Color in York, South Carolina, in 2022 was 42,6."
"What was the Percent Black Non-Hispanic Birthing Persons in York, South Carolina, in 2022?","The Percent Black Non-Hispanic Birthing Persons in York, South Carolina, in 2022 was 27,8."
"What was the Percent Hispanic Birthing Persons in York, South Carolina, in 2022?","The Percent Hispanic Birthing Persons in York, South Carolina, in 2022 was 9,8."
"What was the Percent Other Non-Hispanic Birthing Persons in York, South Carolina, in 2022?","The Percent Other Non-Hispanic Birthing Persons in York, South Carolina, in 2022 was 5."
"What was the Percent Premature Deliveries in York, South Carolina, in 2022?","The Percent Premature Deliveries in York, South Carolina, in 2022 was 10,2."
"What was the Percent Low Birthweight Deliveries in York, South Carolina, in 2022?","The Percent Low Birthweight Deliveries in York, South Carolina, in 2022 was 8,8."
"What was the Percent Chronic Physical Health Conditions in York, South Carolina, in 2022?","The Percent Chronic Physical Health Conditions in York, South Carolina, in 2022 was 20,5."
"What was the Percent Chronic Behavioral Health Conditions in York, South Carolina, in 2022?","The Percent Chronic Behavioral Health Conditions in York, South Carolina, in 2022 was 25,3."
"What was the SMM Per 10000 Deliveries in York, South Carolina, in 2022?","The SMM Per 10000 Deliveries in York, South Carolina, in 2022 was 98,1."
"What was the Percent Potentially Avoidable Primary Cesareans in York, South Carolina, in 2022?","The Percent Potentially Avoidable Primary Cesareans in York, South Carolina, in 2022 was 27,4."
